"Date Updated","Time","Date","URL","MarketName","Bookmaker","moneyline_home","moneyline_away","moneyline_draw"
"2021-10-16T02:51:53Z","03:53:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T02:51:34Z","03:53:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","8.5","1.29","4.8"
"2021-10-16T02:51:53Z","03:53:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.2","1.37","5.2"
"2021-10-16T02:53:42Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T02:51:29Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.0","1.34","5.0"
"2021-10-16T02:53:44Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.0","1.35","5.35"
"2021-10-16T02:50:59Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","7.85","1.35","5.0"
"2021-10-16T02:53:44Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.29","5.0"
"2021-10-16T02:53:44Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.0","1.34","5.35"
"2021-10-16T02:51:00Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","8.5","1.33","4.95"
"2021-10-16T02:51:00Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","8.5","1.33","5.5"
"2021-10-16T02:52:20Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.75"
"2021-10-16T02:50:58Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.07","1.37","5.18"
"2021-10-16T02:51:53Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","8.0","1.35","4.8"
"2021-10-16T02:49:52Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.0","1.33","4.5"
"2021-10-16T02:53:43Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.0","1.33","4.5"
"2021-10-16T02:48:08Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","7.5","1.32","4.7"
"2021-10-16T02:52:15Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","8.5","1.33","4.75"
"2021-10-16T02:49:51Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","8.0","1.35","4.8"
"2021-10-16T02:51:54Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","8.0","1.35","4.8"
"2021-10-16T02:51:54Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","8.0","1.35","4.8"
"2021-10-16T02:52:15Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","8.0","1.35","4.8"
"2021-10-16T02:54:19Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.0","1.33","4.6"
"2021-10-16T02:48:05Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","7.5","1.35","4.75"
"2021-10-16T02:48:05Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","8.7","1.3","4.9"
"2021-10-16T02:51:29Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","10.63","1.29","5.17"
"2021-10-16T02:53:42Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","9.8","1.38","5.2"
"2021-10-16T02:51:53Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T02:51:34Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","8.5","1.29","4.8"
"2021-10-16T02:51:53Z","03:54:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.2","1.37","5.2"
"2021-10-16T02:53:42Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T02:51:29Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.0","1.34","5.0"
"2021-10-16T02:53:44Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.0","1.35","5.35"
"2021-10-16T02:50:59Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","7.85","1.35","5.0"
"2021-10-16T02:53:44Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.29","5.0"
"2021-10-16T02:53:44Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.0","1.34","5.35"
"2021-10-16T02:51:00Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","8.5","1.33","4.95"
"2021-10-16T02:51:00Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","8.5","1.33","5.5"
"2021-10-16T02:52:20Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.75"
"2021-10-16T02:50:58Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.07","1.37","5.18"
"2021-10-16T02:51:53Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","8.0","1.35","4.8"
"2021-10-16T02:49:52Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.0","1.33","4.5"
"2021-10-16T02:53:43Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.0","1.33","4.5"
"2021-10-16T02:55:00Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","7.5","1.32","4.7"
"2021-10-16T02:52:15Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","8.5","1.33","4.75"
"2021-10-16T02:49:51Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","8.0","1.35","4.8"
"2021-10-16T02:51:54Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","8.0","1.35","4.8"
"2021-10-16T02:51:54Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","8.0","1.35","4.8"
"2021-10-16T02:52:15Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","8.0","1.35","4.8"
"2021-10-16T02:54:19Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.0","1.33","4.6"
"2021-10-16T02:54:57Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","7.5","1.35","4.75"
"2021-10-16T02:54:57Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","8.7","1.3","4.9"
"2021-10-16T02:51:29Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","10.63","1.29","5.17"
"2021-10-16T02:53:42Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","9.8","1.38","5.2"
"2021-10-16T02:51:53Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T02:51:34Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","8.5","1.29","4.8"
"2021-10-16T02:51:53Z","03:55:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.2","1.37","5.2"
"2021-10-16T02:53:42Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T02:51:29Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.0","1.34","5.0"
"2021-10-16T02:53:44Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.0","1.35","5.35"
"2021-10-16T02:56:03Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","7.85","1.35","5.0"
"2021-10-16T02:53:44Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.29","5.0"
"2021-10-16T02:53:44Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.0","1.34","5.35"
"2021-10-16T02:56:03Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","8.5","1.33","4.95"
"2021-10-16T02:56:03Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","8.5","1.33","5.5"
"2021-10-16T02:52:20Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.75"
"2021-10-16T02:56:02Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.07","1.37","5.18"
"2021-10-16T02:51:53Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","8.0","1.35","4.8"
"2021-10-16T02:49:52Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.0","1.33","4.5"
"2021-10-16T02:53:43Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.0","1.33","4.5"
"2021-10-16T02:55:00Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","7.5","1.32","4.7"
"2021-10-16T02:52:15Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","8.5","1.33","4.75"
"2021-10-16T02:49:51Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","8.0","1.35","4.8"
"2021-10-16T02:51:54Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","8.0","1.35","4.8"
"2021-10-16T02:51:54Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","8.0","1.35","4.8"
"2021-10-16T02:52:15Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","8.0","1.35","4.8"
"2021-10-16T02:54:19Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.0","1.33","4.6"
"2021-10-16T02:54:57Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","7.5","1.35","4.75"
"2021-10-16T02:54:57Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","8.7","1.3","4.9"
"2021-10-16T02:51:29Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","10.63","1.29","5.17"
"2021-10-16T02:53:42Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","9.8","1.38","5.2"
"2021-10-16T02:51:53Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T02:51:34Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","8.5","1.29","4.8"
"2021-10-16T02:51:53Z","03:56:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.2","1.37","5.2"
"2021-10-16T02:53:42Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T02:51:29Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.0","1.34","5.0"
"2021-10-16T02:53:44Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.0","1.35","5.35"
"2021-10-16T02:56:03Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","7.85","1.35","5.0"
"2021-10-16T02:53:44Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.29","5.0"
"2021-10-16T02:53:44Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.0","1.34","5.35"
"2021-10-16T02:56:03Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","8.5","1.33","4.95"
"2021-10-16T02:56:03Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","8.5","1.33","5.5"
"2021-10-16T02:52:20Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.75"
"2021-10-16T02:56:02Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.07","1.37","5.18"
"2021-10-16T02:57:15Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","8.0","1.35","4.8"
"2021-10-16T02:56:48Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.0","1.33","4.5"
"2021-10-16T02:53:43Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.0","1.33","4.5"
"2021-10-16T02:55:00Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","7.5","1.32","4.7"
"2021-10-16T02:52:15Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","8.5","1.33","4.75"
"2021-10-16T02:56:48Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","8.0","1.35","4.8"
"2021-10-16T02:57:16Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","8.0","1.35","4.8"
"2021-10-16T02:57:17Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","8.0","1.35","4.8"
"2021-10-16T02:52:15Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","8.0","1.35","4.8"
"2021-10-16T02:54:19Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.0","1.33","4.6"
"2021-10-16T02:54:57Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","7.5","1.35","4.75"
"2021-10-16T02:54:57Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","8.7","1.3","4.9"
"2021-10-16T02:51:29Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","10.63","1.29","5.17"
"2021-10-16T02:53:42Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","9.8","1.38","5.2"
"2021-10-16T02:57:15Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T02:51:34Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","8.5","1.29","4.8"
"2021-10-16T02:57:16Z","03:57:27 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.2","1.37","5.2"
"2021-10-16T02:53:42Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T02:58:25Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.0","1.34","5.0"
"2021-10-16T02:53:44Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.0","1.35","5.35"
"2021-10-16T02:56:03Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","7.85","1.35","5.0"
"2021-10-16T02:53:44Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.29","5.0"
"2021-10-16T02:53:44Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.0","1.34","5.35"
"2021-10-16T02:56:03Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","8.5","1.33","4.95"
"2021-10-16T02:56:03Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","8.5","1.33","5.5"
"2021-10-16T02:52:20Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.75"
"2021-10-16T02:56:02Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.07","1.37","5.18"
"2021-10-16T02:57:15Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","8.0","1.35","4.8"
"2021-10-16T02:56:48Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.0","1.33","4.5"
"2021-10-16T02:53:43Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.0","1.33","4.5"
"2021-10-16T02:55:00Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","7.5","1.32","4.7"
"2021-10-16T02:57:28Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","8.5","1.33","4.75"
"2021-10-16T02:56:48Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","8.0","1.35","4.8"
"2021-10-16T02:57:16Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","8.0","1.35","4.8"
"2021-10-16T02:57:17Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","8.0","1.35","4.8"
"2021-10-16T02:57:28Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","8.0","1.35","4.8"
"2021-10-16T02:54:19Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.0","1.33","4.6"
"2021-10-16T02:54:57Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","7.5","1.35","4.75"
"2021-10-16T02:54:57Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","8.7","1.3","4.9"
"2021-10-16T02:58:25Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","10.63","1.29","5.17"
"2021-10-16T02:53:42Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","9.8","1.38","5.2"
"2021-10-16T02:57:15Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T02:58:24Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","8.5","1.29","4.8"
"2021-10-16T02:57:16Z","03:58:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.2","1.37","5.2"
"2021-10-16T02:53:42Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sportsbet","9.0","1.3","5.0"
"2021-10-16T02:58:25Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","bovada","8.0","1.34","5.0"
"2021-10-16T02:53:44Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","onexbet","11.0","1.35","5.35"
"2021-10-16T02:56:03Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betclic","7.85","1.35","5.0"
"2021-10-16T02:53:44Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","paddypower","8.5","1.29","5.0"
"2021-10-16T02:53:44Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","marathonbet","11.0","1.34","5.35"
"2021-10-16T02:56:03Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","wynnbet","8.5","1.33","4.95"
"2021-10-16T02:56:03Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","draftkings","8.5","1.33","5.5"
"2021-10-16T02:59:17Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","williamhill","10.0","1.29","4.75"
"2021-10-16T02:56:02Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","pinnacle","9.07","1.37","5.18"
"2021-10-16T02:57:15Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betrivers","8.0","1.35","4.8"
"2021-10-16T02:56:48Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","ladbrokes","8.0","1.33","4.5"
"2021-10-16T02:53:43Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","neds","8.0","1.33","4.5"
"2021-10-16T02:55:00Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sport888","7.5","1.32","4.7"
"2021-10-16T02:57:28Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","coral","8.5","1.33","4.75"
"2021-10-16T02:56:48Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","unibet","8.0","1.35","4.8"
"2021-10-16T02:57:16Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","sugarhouse","8.0","1.35","4.8"
"2021-10-16T02:57:17Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","twinspires","8.0","1.35","4.8"
"2021-10-16T02:57:28Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","barstool","8.0","1.35","4.8"
"2021-10-16T02:54:19Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","intertops","8.0","1.33","4.6"
"2021-10-16T02:54:57Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","tab","7.5","1.35","4.75"
"2021-10-16T02:54:57Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","playup","8.7","1.3","4.9"
"2021-10-16T02:58:25Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","gtbets","10.63","1.29","5.17"
"2021-10-16T02:53:42Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betfair","9.8","1.38","5.2"
"2021-10-16T02:57:15Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","betus","9.0","1.36","5.0"
"2021-10-16T02:58:24Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","skybet","8.5","1.29","4.8"
"2021-10-16T02:57:16Z","03:59:26 Moscow Time","2021-10-16","","Arsenal Tula/Zenit St Petersburg","matchbook","9.2","1.37","5.2"
